GeoFIPS,GeoName,Region,TableName,LineCode,Description,Unit,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
" ""31169"" ","Thayer, NE",4,CAGDP2,1,All industry total,Thousands of dollars,169943,163431,202505,206513,227960,222058,272764,300489,254174,268690,355535,423663,494225,411719,396496,355258,369488,473566
" ""31171"" ","Thomas, NE",4,CAGDP2,1,All industry total,Thousands of dollars,15800,17877,19443,19263,20475,22332,23834,22510,23560,28747,34472,30685,45248,59947,68948,58115,51778,46654
" ""31173"" ","Thurston, NE",4,CAGDP2,1,All industry total,Thousands of dollars,165808,177362,204439,210188,218014,226531,246466,267735,291141,323368,382698,349199,463022,442661,460263,443105,541428,501677
" ""31175"" ","Valley, NE",4,CAGDP2,1,All industry total,Thousands of dollars,112554,125623,140866,160349,152366,176430,200790,234556,216401,252953,251951,241758,267220,236167,238473,257337,220204,233892
" ""31177"" ","Washington, NE",4,CAGDP2,1,All industry total,Thousands of dollars,586225,628238,687843,768889,743572,873247,968450,1019409,1145484,1266176,1326587,1311491,1361946,1388918,1334861,1384503,1195730,1189897
" ""31179"" ","Wayne, NE",4,CAGDP2,1,All industry total,Thousands of dollars,228858,230608,261502,280355,282094,276111,321205,325194,328035,381804,427917,364349,461301,422200,432184,421993,475020,472787
" ""31181"" ","Webster, NE",4,CAGDP2,1,All industry total,Thousands of dollars,87194,80840,105792,105485,110217,99542,125898,153137,138606,144969,180610,184580,192222,187783,219616,200070,204776,237855
" ""31183"" ","Wheeler, NE",4,CAGDP2,1,All industry total,Thousands of dollars,42154,65797,61610,51457,58172,55658,41763,49252,49223,72484,98449,89905,111316,155592,154915,162224,133786,146620
" ""31185"" ","York, NE",4,CAGDP2,1,All industry total,Thousands of dollars,409685,426143,495744,532295,537497,548211,628290,666740,675626,687761,789388,835821,832167,759059,788047,760406,827969,836167
" ""32000"" ",Nevada,8,CAGDP2,1,All industry total,Thousands of dollars,80426589,84733493,90778831,104420571,117856070,127575698,131599815,129372375,121109496,123598121,126657125,128042952,130621388,135153185,144232389,151215081,158847584,169309897
" ""32001"" ","Churchill, NV",8,CAGDP2,1,All industry total,Thousands of dollars,640168,651544,679435,759659,823182,875122,892675,905431,857243,882368,909378,897781,923223,954016,986897,1029788,1059767,1173864
" ""32003"" ","Clark, NV",8,CAGDP2,1,All industry total,Thousands of dollars,56033269,59548161,64013945,74291949,84933150,91996799,95001286,92979274,86015215,85728327,88096898,89213576,92592492,96666488,103803455,108746897,112818447,122423873
" ""32005"" ","Douglas, NV",8,CAGDP2,1,All industry total,Thousands of dollars,1400720,1483328,1574983,1758470,1917226,1943023,2051611,1980146,1880885,1956096,1941137,1906087,2104296,2212284,2303248,2332980,2412262,2614878
" ""32007"" ","Elko, NV",8,CAGDP2,1,All industry total,Thousands of dollars,1257762,1240089,1317234,1545693,1762626,2057542,2146315,2304992,2121901,2501797,2800335,2902075,2713849,2568374,2440277,2527151,2745673,2826821
" ""32009"" ","Esmeralda, NV",8,CAGDP2,1,All industry total,Thousands of dollars,31657,32375,36918,44966,48580,58485,61992,70725,60813,73846,83740,90373,99230,90288,78284,87525,91132,85571
" ""32011"" ","Eureka, NV",8,CAGDP2,1,All industry total,Thousands of dollars,524030,574827,645602,751518,886943,1281862,1367999,1677245,1716982,2045708,2273652,1984433,1566874,1239130,1035088,1224340,1598739,1484004
" ""32013"" ","Humboldt, NV",8,CAGDP2,1,All industry total,Thousands of dollars,593583,542036,629054,774497,863533,1147147,1138362,1254688,1353892,1580223,1689864,1536833,1421609,1297627,1114844,1130315,1255273,1238200
" ""32015"" ","Lander, NV",8,CAGDP2,1,All industry total,Thousands of dollars,262810,279205,304177,344257,408547,517870,501092,630868,710990,910897,1054924,951100,813725,711772,632597,723122,910728,867683
" ""32017"" ","Lincoln, NV",8,CAGDP2,1,All industry total,Thousands of dollars,104611,110205,112996,120243,121154,130970,144322,151577,157528,163890,164447,165450,168914,163995,170434,180122,187913,201476
" ""32019"" ","Lyon, NV",8,CAGDP2,1,All industry total,Thousands of dollars,743108,787285,831353,979097,1103980,1274928,1319259,1218187,1134568,1084300,1148167,1136292,1207649,1301750,1298862,1372239,1457821,1584173
" ""32021"" ","Mineral, NV",8,CAGDP2,1,All industry total,Thousands of dollars,129293,133329,147344,176970,179663,188397,196364,205292,212064,235732,226433,193351,190060,197492,196723,220229,233320,249118
" ""32023"" ","Nye, NV",8,CAGDP2,1,All industry total,Thousands of dollars,712539,784793,875329,1036028,1199199,1355967,1435024,1420430,1400247,1579212,1518424,1490503,1422531,1431328,1405817,1456291,1600811,1673557
" ""32027"" ","Pershing, NV",8,CAGDP2,1,All industry total,Thousands of dollars,156599,156976,178194,201031,210848,247395,278882,280444,232150,268985,345557,350973,320468,331692,295435,294572,362961,346692
" ""32029"" ","Storey, NV",8,CAGDP2,1,All industry total,Thousands of dollars,162469,166462,182766,195573,199008,262413,367278,377817,462851,495335,485114,539277,533741,651737,848439,781416,1263205,1677952
" ""32031"" ","Washoe, NV",8,CAGDP2,1,All industry total,Thousands of dollars,15151190,15560319,16371534,18358476,19917896,20826011,20991910,20142140,19181577,20208762,20071679,20826299,20749962,21708639,23851446,25248707,26632415,26477845
" ""32033"" ","White Pine, NV",8,CAGDP2,1,All industry total,Thousands of dollars,244397,251957,262459,318306,396485,492160,519133,565412,566133,674195,812662,758660,645990,594182,559691,596141,726860,722440
" ""32510"" ","Carson City (Independent City), NV",8,CAGDP2,1,All industry total,Thousands of dollars,2278385,2430601,2615508,2763838,2884050,2919607,3186312,3207709,3044455,3208447,3034715,3099888,3146774,3032392,3210853,3263246,3490258,3661749
" ""33000"" ",New Hampshire,1,CAGDP2,1,All industry total,Thousands of dollars,46629676,48678462,51378400,54126718,56352078,59411640,60732656,60918670,61937358,64151592,65430461,67689190,70181938,72340060,76033326,78477950,80900194,84463865
" ""33001"" ","Belknap, NH",1,CAGDP2,1,All industry total,Thousands of dollars,1913646,2004344,2067636,2121511,2182507,2193813,2249291,2234500,2224532,2232298,2305529,2409561,2519880,2533934,2699806,2777841,2859517,3006726
" ""33003"" ","Carroll, NH",1,CAGDP2,1,All industry total,Thousands of dollars,1463167,1563467,1610656,1659396,1694708,1713021,1733237,1741268,1768343,1810377,1878866,1983530,2032712,2040318,2120230,2167971,2236792,2335912
" ""33005"" ","Cheshire, NH",1,CAGDP2,1,All industry total,Thousands of dollars,2156110,2239630,2334859,2492882,2589021,2856978,2845033,2901050,2913544,2950129,3007876,3079917,3230266,3341377,3565075,3621467,3679877,3773901
" ""33007"" ","Coos, NH",1,CAGDP2,1,All industry total,Thousands of dollars,882736,882109,956927,1000998,1036723,1055347,1089376,1081939,1099188,1096401,1088999,1112185,1171451,1176121,1232799,1268093,1271311,1310991
" ""33009"" ","Grafton, NH",1,CAGDP2,1,All industry total,Thousands of dollars,3625814,3874279,4129063,4283120,4512373,4658413,4920604,5072093,5119649,5299001,5303422,5393507,5634669,5860242,6108333,6225980,6429722,6748078
" ""33011"" ","Hillsborough, NH",1,CAGDP2,1,All industry total,Thousands of dollars,15161090,15979578,17329690,18256095,19086390,19657378,20313639,20379302,20503124,20819800,21587154,22232451,22986953,23747206,25222382,26112398,26845738,28160159
" ""33013"" ","Merrimack, NH",1,CAGDP2,1,All industry total,Thousands of dollars,6322445,6426223,6336164,6532012,6798811,7629354,7689183,7757429,8281378,8909437,8762552,9016314,8943197,9102111,9045327,9211559,9434999,9959395
" ""33015"" ","Rockingham, NH",1,CAGDP2,1,All industry total,Thousands of dollars,10802103,11319891,12100574,13020047,13526544,14452320,14499408,14125258,14296751,15070004,15347553,16103303,17014615,17721327,18737296,19614441,20318624,21071476
" ""33017"" ","Strafford, NH",1,CAGDP2,1,All industry total,Thousands of dollars,3321277,3329617,3449558,3623266,3733080,3929926,4124312,4373141,4470923,4657967,4819216,4950600,5140618,5309023,5708577,5845634,6153511,6382341
" ""33019"" ","Sullivan, NH",1,CAGDP2,1,All industry total,Thousands of dollars,981289,1059324,1063274,1137390,1191921,1265091,1268573,1252690,1259927,1306178,1329294,1407821,1507577,1508400,1593501,1632567,1670102,1714886
" ""34000"" ",New Jersey,2,CAGDP2,1,All industry total,Thousands of dollars,373755590,388337658,405198523,422889093,440773818,464458897,480539031,495121847,486512813,495148982,499114859,519745837,533686690,546686519,569679549,582427513,595324457,622002807
" ""34001"" ","Atlantic, NJ",2,CAGDP2,1,All industry total,Thousands of dollars,10409156,10939260,11303274,11696877,12554870,13850011,14358013,14654676,13131644,12855711,13525767,13670643,13847062,13782024,13675341,13694551,13888946,14706662
" ""34003"" ","Bergen, NJ",2,CAGDP2,1,All industry total,Thousands of dollars,48297573,49706068,51353850,53551428,55445856,57087958,59183103,60874141,61003612,62312967,62907637,64632393,65467065,67192926,68877694,69905783,70394970,73548321
" ""34005"" ","Burlington, NJ",2,CAGDP2,1,All industry total,Thousands of dollars,16383210,17298072,18398457,19228537,20197936,21332908,21926919,22584237,22324992,22656400,23029134,23843473,24269671,24523075,25858716,26307208,27096766,28244160
" ""34007"" ","Camden, NJ",2,CAGDP2,1,All industry total,Thousands of dollars,15950818,16784310,17884544,18748356,19708199,20805254,21503942,22160184,21564882,21647191,21612235,22365179,23007982,23073533,24023948,24827457,25507382,26630107
" ""34009"" ","Cape May, NJ",2,CAGDP2,1,All industry total,Thousands of dollars,3363807,3611091,3882529,4167713,4444180,4668984,4760404,4684213,4620203,4700713,4741626,4839395,4925266,5068517,5175139,5285073,5340591,5569716
" ""34011"" ","Cumberland, NJ",2,CAGDP2,1,All industry total,Thousands of dollars,4098208,4277249,4589614,4899137,5150385,5431622,5516401,5691220,5747310,5724626,5698902,5900991,6055416,6163426,6473378,6704284,6597959,6823510
" ""34013"" ","Essex, NJ",2,CAGDP2,1,All industry total,Thousands of dollars,37104628,38876789,40192134,44220051,43897642,45781737,46354510,48081527,47863551,49106940,49438607,50609681,51313450,51743497,54584833,56129178,57022439,59018323
" ""34015"" ","Gloucester, NJ",2,CAGDP2,1,All industry total,Thousands of dollars,7683741,7876145,8922054,9391129,9815555,10400335,11589471,12721696,10587855,10867252,10805637,11086343,11313956,12258979,14702718,13773616,14626831,15758220
" ""34017"" ","Hudson, NJ",2,CAGDP2,1,All industry total,Thousands of dollars,25322380,27384347,27713540,29271148,32336887,34671857,34992030,34867107,35826301,36890482,36907719,39249245,41229832,42436654,45444230,46351341,49214339,51575916
" ""34019"" ","Hunterdon, NJ",2,CAGDP2,1,All industry total,Thousands of dollars,4973406,5301461,5493405,5869121,5841574,6294465,6394758,6611341,6602910,6531210,6380202,6665842,6674512,6937665,7003687,7039450,7452850,7590001
" ""34021"" ","Mercer, NJ",2,CAGDP2,1,All industry total,Thousands of dollars,18973754,20014923,20818095,21701930,22666279,23723165,24213207,25521477,25075401,25574109,26147235,28346897,28660506,28921547,29766159,30588331,30706593,32093898
" ""34023"" ","Middlesex, NJ",2,CAGDP2,1,All industry total,Thousands of dollars,38976626,39806588,40756305,42703621,44154639,46370991,49091393,50960581,49513864,50182285,50456949,53300947,54309937,55880739,58539222,60584217,61646522,64687010
" ""34025"" ","Monmouth, NJ",2,CAGDP2,1,All industry total,Thousands of dollars,22282820,24327563,25609487,26098729,27213090,28049604,29221056,29755221,28960647,28979642,28896041,29755547,30571189,31465495,32492109,33395495,34095030,35826474
" ""34027"" ","Morris, NJ",2,CAGDP2,1,All industry total,Thousands of dollars,33201515,33846870,35564513,37507457,39334963,40954114,42774673,43966978,44227401,46328991,46469787,48952201,50392973,50824837,53301876,55593810,56436236,58515215
" ""34029"" ","Ocean, NJ",2,CAGDP2,1,All industry total,Thousands of dollars,11393717,12276555,13101707,13745618,14321056,15289127,15803040,15938079,16054015,16413293,16859158,17444754,18420364,18982375,19827805,20291597,20682535,21516075
" ""34031"" ","Passaic, NJ",2,CAGDP2,1,All industry total,Thousands of dollars,15129860,15643452,16507573,17223632,18272859,19592488,20350971,21526127,20580500,21169683,21291950,21872034,21970562,22752767,22722651,22871788,22761457,23600289
" ""34033"" ","Salem, NJ",2,CAGDP2,1,All industry total,Thousands of dollars,3895363,3816824,4330808,4895747,5043343,5317055,5283089,5969931,6112947,5841138,5770008,5629822,5884371,5885135,5631998,5097376,5464530,5730068
" ""34035"" ","Somerset, NJ",2,CAGDP2,1,All industry total,Thousands of dollars,19716844,20143137,22022206,22421117,24050460,26837937,29086165,29055352,28025411,27358902,27166017,28088357,30360046,32238200,34740972,36752719,38734259,40778240
" ""34037"" ","Sussex, NJ",2,CAGDP2,1,All industry total,Thousands of dollars,3008078,3191191,3349792,3551378,3731614,4014803,4019828,4134199,4106346,4176131,4192151,4291312,4438280,4563989,4680905,4795892,4837586,5052520
" ""34039"" ","Union, NJ",2,CAGDP2,1,All industry total,Thousands of dollars,30489721,29870059,29858664,28438954,28954483,30032966,30020364,31043177,30194448,31343788,32435134,34795237,36095031,37509950,37601467,37815020,38237132,40055247
" ""34041"" ","Warren, NJ",2,CAGDP2,1,All industry total,Thousands of dollars,3100364,3345704,3545973,3557414,3637949,3951518,4095694,4320384,4388573,4487528,4382966,4405544,4479216,4481191,4554700,4623325,4579504,4682836
" ""35000"" ",New Mexico,6,CAGDP2,1,All industry total,Thousands of dollars,55986170,58055525,62895907,69740669,73684166,77426132,80572788,83724204,82017410,83989156,86625043,87601553,88411159,92480729,90969042,91043598,94267138,100296830
" ""35001"" ","Bernalillo, NM",6,CAGDP2,1,All industry total,Thousands of dollars,22314390,23140761,24690317,27039146,27962373,29197989,29929150,30669612,31242682,30987497,31402329,32249934,32104902,33545153,34800526,36250575,36364221,37865783
" ""35003"" ","Catron, NM",6,CAGDP2,1,All industry total,Thousands of dollars,59156,62771,66037,69357,73524,81711,79432,71816,71264,73567,79602,81543,75431,82369,81431,79275,81419,84094
" ""35005"" ","Chaves, NM",6,CAGDP2,1,All industry total,Thousands of dollars,1376606,1350576,1359678,1520123,1605826,1623979,1817592,1957591,1706464,1937523,2061052,2046156,2051049,2172438,2047583,2066608,2095161,2099949
" ""35006"" ","Cibola, NM",6,CAGDP2,1,All industry total,Thousands of dollars,396529,433113,490502,534056,547903,577756,615349,586777,584226,599089,619834,649296,656324,687540,680423,684194,678397,683956
" ""35007"" ","Colfax, NM",6,CAGDP2,1,All industry total,Thousands of dollars,348199,361083,377429,400019,445443,468718,487904,475191,457661,478555,538992,498845,471146,484901,453341,450063,447439,442675
" ""35009"" ","Curry, NM",6,CAGDP2,1,All industry total,Thousands of dollars,1329343,1382305,1477053,1660474,1753895,1860759,1945730,2033468,2169100,2360363,2559852,2762403,2950211,3068250,2981854,3000563,3137787,3173812
" ""35011"" ","De Baca, NM",6,CAGDP2,1,All industry total,Thousands of dollars,47507,49613,47834,52583,53391,71143,59387,57989,48684,53699,72780,75227,55527,59632,52619,55974,53781,54801
" ""35013"" ","Doña Ana, NM",6,CAGDP2,1,All industry total,Thousands of dollars,3918546,4172007,4620334,5091504,5568100,5712463,5979390,6048843,6457707,6704958,6634115,6488474,6490941,6667735,7000282,7268199,7318566,7516342
" ""35015"" ","Eddy, NM",6,CAGDP2,1,All industry total,Thousands of dollars,2141005,2200844,2447736,2546796,2858447,3086681,3462371,4040409,3465600,4184118,4852203,5208140,5757284,6428722,5465887,4904794,5814135,7354225
" ""35017"" ","Grant, NM",6,CAGDP2,1,All industry total,Thousands of dollars,576246,548922,557940,636235,746878,847682,895970,1004049,860570,870951,1062997,1150672,1146479,1233189,1165791,1121392,1216634,1204979
" ""35019"" ","Guadalupe, NM",6,CAGDP2,1,All industry total,Thousands of dollars,78182,78958,81594,88385,87632,101955,106095,106234,100677,113834,120148,128208,124385,133246,140288,146105,134570,138801
" ""35021"" ","Harding, NM",6,CAGDP2,1,All industry total,Thousands of dollars,69179,59107,73460,76765,106583,100236,97944,123884,117947,139653,141576,109243,112887,145684,82596,70545,79191,77483
" ""35023"" ","Hidalgo, NM",6,CAGDP2,1,All industry total,Thousands of dollars,90276,89865,90377,98360,113197,137242,151971,163610,172919,169576,177460,213600,215426,203109,199995,193321,194433,206777
